5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:9780.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:4892.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:4895.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:9794.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:4903.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:4904.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:4905.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:4906.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9674.0;8:9674.0;9:14725.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9674.0;9:19652.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:14763.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:4928.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:4930.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:9863.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:4933.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9674.0;8:9674.0;9:19747.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:14823.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9674.0;8:9674.0;9:14840.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:4949.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:14853.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:9909.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9675.0;7:9675.0;8:9674.0;9:14871.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:19866.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:9951.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9674.0;6:9675.0;7:9675.0;8:9674.0;9:9969.0;msgKey:taiwan_future_MTXM5_1s@1434345640619;Date:1434345640619;KBAR:taiwan_future_MTXM5_1s_1434345640619
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:4986.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9676.0;6:9676.0;7:9676.0;8:9676.0;9:4991.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9675.0;6:9677.0;7:9677.0;8:9675.0;9:45581.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9677.0;6:9678.0;7:9678.0;8:9677.0;9:25679.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9678.0;6:9678.0;7:9678.0;8:9678.0;9:30957.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9678.0;6:9678.0;7:9678.0;8:9678.0;9:15510.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9678.0;6:9678.0;7:9677.0;8:9677.0;9:15527.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9678.0;6:9678.0;7:9678.0;8:9678.0;9:5179.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9678.0;6:9678.0;7:9678.0;8:9678.0;9:5180.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9679.0;7:9678.0;8:9678.0;9:10367.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9679.0;7:9679.0;8:9678.0;9:41594.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9679.0;7:9679.0;8:9679.0;9:10433.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9679.0;7:9678.0;8:9678.0;9:15669.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9679.0;7:9679.0;8:9678.0;9:15687.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9679.0;7:9679.0;8:9679.0;9:5231.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9678.0;6:9679.0;7:9679.0;8:9678.0;9:10473.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9680.0;7:9680.0;8:9678.0;9:21002.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9680.0;7:9680.0;8:9679.0;9:10522.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9680.0;6:9680.0;7:9680.0;8:9680.0;9:21060.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9680.0;6:9680.0;7:9680.0;8:9680.0;9:15834.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9680.0;6:9680.0;7:9679.0;8:9679.0;9:10577.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9680.0;6:9680.0;7:9680.0;8:9680.0;9:5292.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9680.0;6:9680.0;7:9680.0;8:9680.0;9:5293.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9680.0;6:9680.0;7:9679.0;8:9679.0;9:15895.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9679.0;7:9679.0;8:9679.0;9:10603.0;msgKey:taiwan_future_MTXM5_1s@1434345640620;Date:1434345640620;KBAR:taiwan_future_MTXM5_1s_1434345640620
5:9679.0;6:9680.0;7:9680.0;8:9679.0;9:15912.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9679.0;6:9680.0;7:9680.0;8:9679.0;9:15923.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9679.0;6:9679.0;7:9679.0;8:9679.0;9:5311.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9680.0;6:9680.0;7:9679.0;8:9679.0;9:10630.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9679.0;6:9680.0;7:9680.0;8:9679.0;9:10635.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9680.0;6:9680.0;7:9679.0;8:9679.0;9:15966.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9679.0;6:9679.0;7:9679.0;8:9679.0;9:21313.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9679.0;6:9679.0;7:9677.0;8:9677.0;9:37434.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9677.0;6:9677.0;7:9677.0;8:9677.0;9:10711.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9677.0;6:9677.0;7:9677.0;8:9677.0;9:21436.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9678.0;6:9678.0;7:9677.0;8:9677.0;9:16098.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9676.0;6:9676.0;7:9676.0;8:9676.0;9:5371.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9677.0;6:9677.0;7:9676.0;8:9676.0;9:10745.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:10766.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9674.0;6:9674.0;7:9673.0;8:9673.0;9:26975.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9673.0;6:9674.0;7:9673.0;8:9673.0;9:27007.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:5405.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:5406.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:5407.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:5409.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9675.0;6:9675.0;7:9675.0;8:9675.0;9:5411.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:5412.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9673.0;6:9674.0;7:9674.0;8:9673.0;9:10827.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9673.0;6:9674.0;7:9674.0;8:9673.0;9:16259.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:10865.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:5434.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9674.0;6:9674.0;7:9673.0;8:9673.0;9:10908.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:10913.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:5462.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9672.0;6:9672.0;7:9670.0;8:9670.0;9:32919.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9670.0;6:9670.0;7:9670.0;8:9670.0;9:27525.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9670.0;6:9670.0;7:9669.0;8:9669.0;9:11020.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9669.0;6:9669.0;7:9669.0;8:9669.0;9:27587.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9669.0;6:9671.0;7:9671.0;8:9669.0;9:16572.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9669.0;6:9670.0;7:9670.0;8:9669.0;9:11053.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9669.0;6:9670.0;7:9670.0;8:9669.0;9:11058.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9669.0;6:9669.0;7:9669.0;8:9669.0;9:11063.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9669.0;6:9669.0;7:9669.0;8:9669.0;9:16610.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9670.0;6:9670.0;7:9670.0;8:9670.0;9:11081.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9672.0;6:9674.0;7:9674.0;8:9672.0;9:11087.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:5552.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:5565.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9671.0;6:9671.0;7:9671.0;8:9671.0;9:5567.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9671.0;6:9671.0;7:9671.0;8:9671.0;9:5568.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:5569.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9671.0;6:9671.0;7:9671.0;8:9671.0;9:5570.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9672.0;6:9672.0;7:9672.0;8:9672.0;9:5571.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9671.0;6:9671.0;7:9671.0;8:9671.0;9:5573.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9671.0;6:9672.0;7:9672.0;8:9671.0;9:11159.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9671.0;6:9671.0;7:9671.0;8:9671.0;9:5586.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9672.0;6:9672.0;7:9672.0;8:9672.0;9:5587.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9671.0;6:9672.0;7:9672.0;8:9671.0;9:11177.0;msgKey:taiwan_future_MTXM5_1s@1434345640622;Date:1434345640622;KBAR:taiwan_future_MTXM5_1s_1434345640622
5:9672.0;6:9672.0;7:9672.0;8:9672.0;9:11181.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9671.0;6:9671.0;7:9671.0;8:9671.0;9:5592.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:5594.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9673.0;6:9673.0;7:9673.0;8:9673.0;9:5595.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9674.0;6:9674.0;7:9672.0;8:9672.0;9:11195.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9677.0;6:9677.0;7:9677.0;8:9677.0;9:21436.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9674.0;6:9674.0;7:9674.0;8:9674.0;9:5406.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9674.0;6:9674.0;7:9673.0;8:9673.0;9:10908.0;msgKey:taiwan_future_MTXM5_1s@1434345640621;Date:1434345640621;KBAR:taiwan_future_MTXM5_1s_1434345640621
5:9672.0;6:9672.0;7:9671.0;8:9671.0;9:11206.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9671.0;6:9671.0;7:9670.0;8:9670.0;9:33702.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9670.0;6:9670.0;7:9670.0;8:9670.0;9:33777.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9670.0;6:9670.0;7:9670.0;8:9669.0;9:28179.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9669.0;6:9669.0;7:9669.0;8:9669.0;9:39513.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9669.0;6:9669.0;7:9666.0;8:9666.0;9:51134.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9666.0;6:9667.0;7:9665.0;8:9665.0;9:40096.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9665.0;6:9665.0;7:9665.0;8:9665.0;9:46001.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9665.0;6:9665.0;7:9665.0;8:9665.0;9:23093.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9666.0;6:9666.0;7:9666.0;8:9666.0;9:11557.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9666.0;6:9666.0;7:9666.0;8:9666.0;9:11566.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9666.0;6:9666.0;7:9666.0;8:9666.0;9:5792.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9666.0;6:9666.0;7:9666.0;8:9666.0;9:5797.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9666.0;6:9667.0;7:9667.0;8:9665.0;9:17404.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9667.0;6:9667.0;7:9667.0;8:9667.0;9:11611.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9667.0;6:9667.0;7:9667.0;8:9667.0;9:11624.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9667.0;6:9668.0;7:9667.0;8:9667.0;9:17455.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9668.0;6:9668.0;7:9668.0;8:9668.0;9:5823.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9667.0;6:9667.0;7:9667.0;8:9667.0;9:11649.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9667.0;6:9667.0;7:9667.0;8:9667.0;9:5826.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9667.0;6:9667.0;7:9667.0;8:9667.0;9:11658.0;msgKey:taiwan_future_MTXM5_1s@1434345640623;Date:1434345640623;KBAR:taiwan_future_MTXM5_1s_1434345640623
5:9668.0;6:9668.0;7:9668.0;8:9668.0;9:5832.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9667.0;6:9667.0;7:9667.0;8:9667.0;9:5833.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9667.0;6:9667.0;7:9667.0;8:9667.0;9:5835.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9667.0;6:9667.0;7:9667.0;8:9667.0;9:11673.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9666.0;6:9667.0;7:9666.0;8:9666.0;9:29208.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9666.0;6:9666.0;7:9665.0;8:9665.0;9:29331.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9665.0;6:9665.0;7:9665.0;8:9665.0;9:17637.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9665.0;6:9665.0;7:9665.0;8:9665.0;9:11765.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9664.0;6:9665.0;7:9664.0;8:9664.0;9:35334.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9665.0;6:9665.0;7:9665.0;8:9665.0;9:11801.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
5:9664.0;6:9664.0;7:9662.0;8:9662.0;9:23687.0;msgKey:taiwan_future_MTXM5_1s@1434345640624;Date:1434345640624;KBAR:taiwan_future_MTXM5_1s_1434345640624
